© 2000-2020 QIAGEN. All rights reserved.

Analysis Details for My Projects->Fetal Adult Manuscript->de_Cd140_vs_A2B5 - High confidence
Workspace	My Projects
Project	Fetal Adult Manuscript
Analysis	de_Cd140_vs_A2B5 - High confidence
Date	Sun Aug 02 00:40:13 PDT 2020
Analysis ID	19590486

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Fetal Adult Manuscript->de_Cd140_vs_A2B5 - High confidence
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
5,8,11,14-eicosatetraynoic acid	chemical reagent	 	2	 	 	-0.397	1.84E-17	1.03E-02	5,8,11,14-eicosatetraynoic acid,F3,NFKBIA,Pld,SYK,TRPA1	ADGRE5,AURKB,C3,CCL3L3,CCL4,CCN1,CCN2,CCND1,CCR1,CCR7,CD86,CFD,CHI3L1,CLU,COL1A2,COL3A1,CRYAB,CX3CL1,CXCL2,CXCL3,CYP1B1,DCN,DOCK10,DUSP2,DUSP6,FABP4,FCER1G,FOS,GADD45B,GPX3,GRN,HIF1A,HPSE,ICAM1,IGF2,IL1A,IL1RN,LCP1,MAML2,MATK,MGP,MMP2,MMP3,MMP9,NCAN,OAS1,PDCD1,PDGFA,PEA15,PLCG2,PTP4A2,PTPRE,PTX3,SFRP1,SGK1,TLR2,TNFRSF1B	57 (6)	6	 	 	 	DUSP1,TRPA1	F3	 	 	 	 	
LGR4	transmembrane receptor	 	2	 	 	1.305	1.89E-17	4.65E-02	LGR4,LRP6,RELA,SOX2	APH1B,AQP4,AQP9,ARPC1B,C1QL1,CCL3,CCN2,CCND1,CD40,CHI3L1,COL1A2,COL9A3,CRYAB,CXCL2,CXCL3,DIO2,DOCK10,DOCK8,EOMES,ETS2,FABP7,FOS,FOSB,GADD45B,GAL3ST1,GLI3,GLUL,GPR17,HIF1A,ICAM1,IGF1,IL1A,IL1B,IL6,LUM,MBP,MICA,MMP2,NEU4,NKX2-2,OLIG1,OLIG2,OLR1,PARVB,PAX6,PDGFB,PDGFRA,PDK1,PECAM1,PLBD1,PLLP,PTGER4,PTP4A2,RGS1,SAPCD2,SERPINA1,SH3KBP1,SIRT2,SLC16A10,SLC44A1,SMAP2,SOX10,SPI1,STRA6,TLR2,TNF,TNR,TNS3,TSPAN2,UGT8,WNT5A	71 (4)	4	CLDN7,CSF1,STAT3	 	 	SOX2,VIM	CD14,CSF2,IL1A	 	 	 	 	
buparlisib	chemical drug	 	2	 	 	-0.239	2.31E-17	3.41E-02	Akt,AKT1,buparlisib,EIF4EBP1,MTOR,PI3K (family),PIK3CA,PIK3CD,PIK3CG	ABCG1,AIF1,AKR1C1/AKR1C2,ANKH,C1QC,C2,CASP1,CCL3,CCL4,CCR7,CD36,CD4,CD40,CEBPA,CLU,COL3A1,CXCL2,DCSTAMP,EOMES,EZR,FABP4,FCGR3A/FCGR3B,FKBP5,FOSB,FSTL1,FXYD5,HAVCR2,HES1,HSPB1,ICAM1,IGF1,IL1A,IL1RN,IL4R,IRF8,KCND2,LAMB2,MATR3,MBP,MMP2,MMP3,MMP9,MSR1,MT1X,OSCAR,PCOLCE,PDCD1,PDGFB,PDGFRA,PDGFRB,PDK1,PEA15,PPARG,PPP1R1B,PRDM1,PTAFR,PTX3,RAMP1,RAMP3,S1PR1,SERPINA1,SERPINB1,SERPINF1,SGK1,SLC16A3,ST3GAL6,TLR1,TLR2,UBE2C,UGT8	70 (9)	8	 	 	 	 	 	 	 	 	 	
IL33	cytokine	 	1	 	 	1.333	2.56E-17	3.00E-04	IL33	ABCG1,C1QL2,CCL3,CCL3L3,CCL4,CCND1,CD36,CD40,CD86,CHST11,COL3A1,CX3CL1,CXCL16,CXCL2,CXCL3,DUSP2,EBI3,GADD45B,HCK,HIF1A,ICAM1,IL1A,IL1B,IL6,MSR1,NLRP3,PDGFB,PEA15,RAMP3,RAPGEF1,SLC11A1,STX11,TLR2,TNF,TNFRSF1B,TPSAB1/TPSB2	36 (1)	1	ATP,CpG oligonucleotide,E. coli B4 lipopolysaccharide,Fcer1,lipopolysaccharide,lysophosphatidylinositol,NFAT (complex),poly rI:rC-RNA,S100A9,STAT6,TRAF3IP2	ADAM12,AGN194204,RNF31,STAT1,tributyltin	 	ACTB,Ap1,APOE,AREG,BCL3,Ccl2,CCL2,CCL5,CCR2,CISH,CLEC4E,Collagen(s),CSF2,CX3CL1,CXCL2,Cxcl3,CXCR2,cytokine,Ifn,IFNG,IKBKG,IL13,IL1A,IL2RG,IL9,LAMA5,LEPR,MAP3K8,mir-320,MYD88,NFkB (complex),NT5E,STAT3,TNFSF11	APP,cholesterol,HCK,MSR1,SCARB1	 	 	 	 	
Ro41-5253	chemical reagent	 	2	Inhibited	 	-2.714	3.19E-17	5.10E-03	Ro41-5253,STAT1	ALDH1A3,APOC2,APOD,C3,CASP1,CCL3,CCL3L3,CCL4,CCND1,CCRL2,CD40,CD86,CX3CL1,CX3CR1,CXCL2,DCSTAMP,FABP4,FCER1G,FOS,FURIN,HAVCR2,HES1,HIF1A,ICAM1,IGF1,IL18,IL1B,IL6,IRF8,ITGAX,MMP9,NEUROD1,NKX2-2,OAS1,OASL,PAX6,PCDH17,PDGFA,PDGFRB,PECAM1,PPARG,RUNX1,SAMHD1,TNF	44 (2)	2	 	 	 	F3	CSF1R,STAT1,TGFB2,TNFSF11	 	 	 	 	
PIK3C2A	kinase	 	2	 	 	1.511	3.20E-17	3.71E-02	AKT1,MTORC1,PIK3C2A,RHOA,SMAD2,SMAD3	AGT,AKR1C1/AKR1C2,ANKH,C1QC,C3,CCL4,CCN2,CCNB1,CCND1,CD4,CD40,CD86,CLU,COL1A1,COL1A2,COL3A1,COL6A3,CXCL3,EZR,FOS,FOSB,FSTL1,FURIN,FXYD5,GADD45B,HAVCR2,HBEGF,HES1,HIF1A,ICAM1,IGF2,IL1B,LUM,MATR3,MBP,MMP2,MMP9,MSR1,PCOLCE,PDCD1,PDGFB,PDGFRA,PDGFRB,PPARG,PRKG1,PTX3,RAMP1,RAMP3,S1PR1,S1PR3,SERPINF1,SSTR2,TPSAB1/TPSB2	53 (6)	5	CCL2,tretinoin	 	 	 	 	 	 	 	 	
IFNGR	complex	 	2	Activated	 	5.047	3.89E-17	3.29E-02	GSK3B,IFNGR,IFNGR1,IRF1,JAK,JAK1,JAK2,STAT1,STAT4,STAT6	ACSL1,ADAM8,ADAP1,AKR1C3,ALDH1A3,ALDOC,APOC2,C3,CASP1,CCL3,CCL4,CCR5,CCR7,CCRL2,CD36,CD40,CD83,CD86,CHI3L1,COL1A1,COL1A2,CX3CL1,CX3CR1,CXCL16,DOCK10,EFHD2,FABP4,FCER1G,FCGR1A,FCGR2A,FCGR3A/FCGR3B,FYB1,GNA15,H2AC18/H2AC19,HAVCR2,HCK,HES1,ICAM1,IL18,IL18BP,IL1A,IL4R,IL6,IRF8,ITGAX,MAP3K1,MATK,MMP2,MPEG1,NEUROD1,NKX2-2,OAS1,OSM,PAX6,PCDH17,PDCD1,PDGFB,PDGFRB,PDK1,PECAM1,PLBD1,PLCD1,PPARG,PRDM1,RAMP1,RUNX1,SAMHD1,SERPINB1,SNX8,ST6GAL1,SYK,TFF3,THY1,TNF,TP53I11,TRPV2	76 (10)	10	IFNG,recombinant interferon gamma	 	 	JAK1,STAT1,STAT6	 	 	 	 	 	
CSL-HIF1A-MAML1-NICD	complex	 	2	 	 	-0.391	3.99E-17	3.67E-02	CSL-HIF1A-MAML1-NICD,HIF1A,MAML1,NOTCH1,RBPJ	ACAN,AGT,AKR1C1/AKR1C2,ALDOC,AQP4,AQP9,CCN1,CCN2,CCR5,CCR7,CD36,CD68,CD84,CDCP1,CFD,COL1A1,COL1A2,CXCL2,CXCL3,DDIT4,FABP7,FCER1G,FCGR2A,FOSB,FURIN,FZD2,GADD45B,GRN,H1-2,HES1,HGF,HSPB1,ICAM1,IL18,LOXL2,MITF,MMP2,MMP3,MMP9,NCF1,NGF,NRG1,NRN1,PDGFA,PDGFB,PDGFRB,PDK1,PPARG,PRDM1,PTGDS,SFRP1,SIRT2,SLC16A3,SLC29A1,SPI1,TFF3,TLR2,TNF,WNT5A	59 (5)	4	 	 	 	 	 	 	 	 	 	
LILRB3	transmembrane receptor	 	2	Inhibited	 	-2.941	4.61E-17	5.00E-03	BTK,CBL,FCER1G,Iga,LILRB3,PLCG2,STAT1,STAT2,SYK,TLN1	ALDH1A3,APOC2,C3,CASP1,CCL3L3,CCR7,CCRL2,CD86,CEBPA,CX3CL1,CX3CR1,DCSTAMP,DOCK10,FCER1G,FCGR1A,FURIN,HAVCR2,HES1,HIF1A,ICAM1,IFI44L,IGF1,IL10RA,IL18,IL1A,IL1B,IL1RN,IL6,IRF8,ITGAL,ITGAX,MAML2,MMP2,MMP9,NEUROD1,NGF,NKX2-2,OASL,PAX6,PCDH17,PDCD1,PDGFA,PDGFB,PDGFRB,PECAM1,PLCG2,PPARG,PTPRE,RUNX1,SAMHD1,SPI1	51 (10)	10	ATP,E. coli B4 lipopolysaccharide,IL13,IL13RA2	Immunoglobulin	 	 	CSF2,Iga,STAT1,STAT2	 	 	 	 	
COL4A3	other	 	2	 	 	-1.664	4.68E-17	4.11E-02	COL4A3,MMP2,MTOR,NFKBIA	ADGRE5,AURKB,C3,CASP1,CCL3L3,CCND1,CCR1,CCR7,CD86,CEBPA,CHI3L1,CLU,COL1A1,COL1A2,COL3A1,CRYAB,CX3CL1,CXCL2,CXCL3,CYP1B1,DCN,DDIT4,DUSP6,EOMES,FOS,GADD45B,GPX3,GRN,HIF1A,HPSE,HSPB1,ICAM1,IGF1,IGF2,IL1A,IL1B,IL1RN,IL4R,IL6,IRF8,KCND2,MATK,MBP,MGP,MMP3,MMP9,NCAN,NGF,PDGFA,PEA15,PTP4A2,PTX3,S1PR1,SERPINA1,SERPINB1,SFRP1,SGK1,SLC16A3,TLR2,TNFRSF1B,UBE2C	61 (4)	4	Brd4,NSUN6,tretinoin	 	 	 	MMP2,PTGS2	 	 	 	 	
interferon beta-1a	biologic drug	 	2	Activated	 	3.355	4.82E-17	5.30E-03	IFNAR1,IFNAR2,interferon beta-1a,STAT1,STAT2	ALDH1A3,APOC2,C3,CASP1,CCL3,CCL3L3,CCL4,CCND1,CCR5,CCRL2,CD4,CD40,CD86,CX3CL1,CX3CR1,CXCL2,DCSTAMP,DUSP6,FCER1G,FOS,FURIN,HAVCR2,HES1,HIF1A,HMGCS1,ICAM1,IGF1,IL18,IL1RN,IRF8,ITGAX,MMP9,NEUROD1,NKX2-2,OAS1,OASL,PAX6,PCDH17,PDGFA,PDGFRB,PECAM1,PLA2G7,PPARG,RUNX1,SAMHD1,TLR7,TNF	47 (5)	5	 	 	 	IFNAR1,IFNAR2,STAT1,STAT2	 	 	 	 	 	
FHL1	other	 	2	 	 	0.391	6.14E-17	4.33E-02	FHL1,HIF1A,NOTCH1,RBPJ	ACAN,AGT,AKR1C1/AKR1C2,ALDOC,AQP4,AQP9,CCN1,CCN2,CCR5,CCR7,CD36,CD68,CD84,CDCP1,CFD,COL1A1,COL1A2,CXCL2,CXCL3,DDIT4,FABP7,FCER1G,FCGR2A,FOSB,FURIN,FZD2,GADD45B,GRN,H1-2,HES1,HGF,HSPB1,ICAM1,IL18,LOXL2,MITF,MMP2,MMP3,MMP9,NCF1,NGF,NRG1,NRN1,PDGFA,PDGFB,PDGFRB,PDK1,PPARG,PRDM1,PTGDS,SFRP1,SIRT2,SLC16A3,SLC29A1,SPI1,TFF3,TLR2,TNF,WNT5A	59 (4)	3	GATA1,IL10RA,Nfat (family)	PDGF BB,TGFB1	 	 	 	 	 	 	 	
CGAS	enzyme	 	2	Activated	 	2.714	6.63E-17	9.40E-03	CGAS,IFN type 1,STAT1	ALDH1A3,APOC2,C3,CASP1,CCL3,CCL3L3,CCL4,CCND1,CCRL2,CD40,CD86,CX3CL1,CX3CR1,CXCL2,DCSTAMP,FCER1G,FOS,FURIN,HAVCR2,HES1,HIF1A,ICAM1,IFI44L,IGF1,IL18,IL1A,IL1B,IL6,IRF8,ITGAX,MMP9,NEUROD1,NKX2-2,OAS1,OASL,PAX6,PCDH17,PDGFA,PDGFRB,PECAM1,PPARG,RUNX1,SAMHD1,TNF	44 (3)	3	IFNAR1,IFNG,lipid A,lipopolysaccharide,poly rI:rC-RNA	 	 	CCL5,Ifn,IFN type 1,IL1A,STAT1	 	 	 	 	 	
methimazole	chemical drug	 	2	 	 	-1.838	6.95E-17	5.20E-03	CYP1A2,CYP2C9,CYP2E1,DIO2,DIO3,LPL,methimazole,STAT1	ALDH1A3,APOC2,C3,CASP1,CCL3,CCL3L3,CCL4,CCND1,CCRL2,CD36,CD40,CD86,COL1A2,CX3CL1,CX3CR1,CXCL2,CYP1B1,DCSTAMP,DDIT4,DIO2,FABP4,FCER1G,FOS,FURIN,HAVCR2,HES1,HIF1A,ICAM1,IFNLR1,IGF1,IL18,IL1B,IL6,IRF8,ITGAX,LIPG,LUM,MBP,MMP9,MSR1,NCF1,NCF2,NEUROD1,NKX2-2,OAS1,OASL,PAQR6,PAX6,PCDH17,PDGFA,PDGFRB,PECAM1,REM2,RUNX1,SAMHD1,SLCO1C1,TEX26,TNF	58 (8)	8	 	 	 	 	MHC Class I (complex),STAT1	 	 	 	 	
DuP 697	chemical drug	 	2	 	 	-0.816	7.17E-17	4.96E-02	DuP 697,PPARG,PTGS1,PTGS2	ABCG1,ABCG2,ACSL1,ACSL5,APH1B,ARL4D,C3,CCL3L3,CCL4,CCN2,CCND1,CCR7,CD163,CD36,CD40,CD68,CEBPA,CFD,CLU,COL1A1,COL1A2,CXCL2,CXCL3,CYP1B1,DLX5,FABP3,FOS,GPD1,HBEGF,HES1,ICAM1,IGF1,IL1B,IL6,MKI67,MMP2,MMP9,MSR1,MTTP,NCF1,NRG1,PDE3B,PEA15,PECAM1,PLIN5,PPARG,PRDM1,PTGER3,PTGER4,PTGS1,SERPINA1,TBXAS1,TNF,VAMP8	54 (4)	3	 	 	 	 	PTGS1,PTGS2	 	 	 	 	
FCAR	transmembrane receptor	 	2	 	 	1.100	7.51E-17	2.48E-02	AKT1,ERK,FCAR,Mapk,MAPK1,SYK	ACSL5,ADGRG6,AKR1C1/AKR1C2,ANKH,ATP1A2,C1QC,CCN2,CCNB1,CCR1,CCR7,CD4,CD40,CD84,CD86,COL1A1,COL3A1,CXCL2,DAB2,DIO2,DNAH7,DOCK10,EZR,FABP4,FCER1G,FSTL1,FXYD5,HAVCR2,HBEGF,HGF,HIF1A,IGF1,IGF2,IGFBP7,ITGB2,MAML2,MAPK13,MATR3,MITF,MKI67,MSR1,MVP,NRN1,OASL,OLIG2,OSM,PAQR6,PCOLCE,PDCD1,PDGFB,PDGFRA,PDGFRB,PECAM1,PLCG2,PPARG,PRDM1,PRKG1,PTPRE,RAMP1,RAMP3,SAMHD1,SERPINF1,SFN,SP100,TNF,TNFRSF1B,UBE2C,ZFP36L1	67 (6)	6	cholecalciferol,filgrastim,tretinoin	TGFB1	 	 	 	 	 	 	 	
STAT1	transcription regulator	 	1	Activated	 	2.777	8.11E-17	5.10E-03	STAT1	ALDH1A3,APOC2,C3,CASP1,CCL3,CCL3L3,CCL4,CCND1,CCRL2,CD40,CD86,CX3CL1,CX3CR1,CXCL2,DCSTAMP,FCER1G,FOS,FURIN,HAVCR2,HES1,HIF1A,ICAM1,IGF1,IL18,IL1B,IL6,IRF8,ITGAX,MMP9,NEUROD1,NKX2-2,OAS1,OASL,PAX6,PCDH17,PDGFA,PDGFRB,PECAM1,PPARG,RUNX1,SAMHD1,TNF	42 (1)	1	2'3'-cyclic guanosine monophosphate-adenosine monophosphate,5(S)-HETE,AGTR1,ATP,CDC73,CGAS,CLC,CpG oligonucleotide,CRLF1,CSF1,DNAJB4,E. coli lipopolysaccharide,E. coli serotype 0127B8 lipopolysaccharide,GAS6,GATA1,IFN type 1,IFNA4,IFNA5,IFNA6,Ifnar,IFNAR1,IFNAR2,IFNGR,IFNGR2,IFNL1,IFNL3,IFNLR1,Ifnz (includes others),IKBKG,IL-2R,IL10RA,IL10RB,IL11,IL13,IL19,IL20RA,IL23R,IL26,IL2RG,IL4R,IL6ST,IL9,IL9R,interferon beta-1a,JAK1,LAMA5,LEPR,Lh,LIFR,lipid A,lipopolysaccharide,N-acetylsphingosine,OGA,PCBP2,PDGF BB,PDGFRA,PLAUR,poly rI:rC-RNA,resiquimod,TBK1,tetradecanoylphorbol acetate,TGM2,Tlr,TNFSF12,trans-hydroxytamoxifen,tretinoin,TYROBP,VIPR1,zymosan	CISH,DUSP1,EIF2AK4,filgrastim,filipin,fluticasone propionate,genistein,icatibant,Iga,IL22RA2,Immunoglobulin,ITGB2,LILRB3,methimazole,MSR1,MST1,olmesartan medoxomil,Pam3-Cys-Ser-Lys4,Ro41-5253,rosiglitazone,ruxolitinib,SCD,SFTPA1,SLC6A1,SOCS,SOCS2,STAT6,SUMO3,TGFB1,TIRAP,TNFAIP6,WP1066,ZC3H12C	 	CBFA2T3,CD14,CIITA,CX3CL1,CX3CR1,CXCL2,IL18,LY96,MHC Class I (complex),NLRC5,PTGS2,Slfn1,STAT5a/b,TAP1	IL33	 	 	 	 	
poly rI:rC-RNA	biologic drug	 	1	Activated	 	4.009	8.68E-17	4.00E-02	poly rI:rC-RNA	C2,C3,CCL3,CCL3L3,CCL4,CCR7,CD36,CD40,CD83,CD86,CLEC7A,CX3CL1,CXCL2,CXCL3,DIO2,DLX1,EBI3,ELAVL2,FCGR1A,FOS,GADD45B,HBEGF,HIF1A,ICAM1,IGF1,IL10RA,IL13RA2,IL18,IL1A,IL1B,IL4R,IL6,ITGAX,LGALS9,LIPG,MKI67,MMP2,MMP3,MMP9,MSR1,MVP,NLRP3,OAS1,OASL,OLR1,RGS1,ST6GAL1,STAB1,STON2,SYK,TLR1,TLR2,TNF,TNFAIP8L2,TOP2A,WNT5A	56 (1)	1	Ifnar	 	 	Ap1,ATP,BST2,CAMP,Ccl2,CCL2,CCL5,CD14,CD200,CD209,CD44,CGAS,CLEC4E,CSF1,CSF2,CX3CL1,CXCL2,CYP27B1,cytokine,DLL4,DUSP1,EDN1,Ifn,IFN type 1,IFNA4,IFNG,IFNL1,IFNL3,Ige,IL10,IL10RA,IL11,IL13,IL13RA2,IL17A,IL18,IL1A,IL2RG,IL32,IL33,IL4R,IRF9,MHC Class I (complex),mir-223,MMP2,MSR1,MYD88,NAMPT,NFkB (complex),NLRC5,PIM1,PLAUR,PPP2R5A,PRKCQ,PTGS2,PTPRJ,SCARB1,SDC4,SERPING1,STAR,STAT1,STAT2,STAT3,STAT6,TAP1,TBK1,TGFB1,TIRAP,Tlr,TLR2/3/4/9,TLR3/4,TNFAIP6,USP25,ZC3H12C	CCL22,DUOX1,FLI1,FMR1,MOG,SOX2,TOLLIP,VIM	 	 	 	 	
FBXL2	enzyme	 	2	Inhibited	 	-2.562	1.05E-16	2.71E-02	APP,CCND2,CCND3,FBXL2	ADAP1,AIF1,APH1B,C3,CCL3,CCL3L3,CCL4,CCND1,CD40,CD5L,CD86,CEBPA,CLU,CXCL2,CXCL3,FCGR1A,FCGR2A,FOS,FOSB,HAVCR2,HEATR5A,HES1,HGF,HSPB1,ICAM1,IGF2,IL13RA2,IL18,IL1A,IL1B,IL6,ITGAL,KCND2,MMP3,MMP9,NCF1,NEUROD1,NLRP3,OLR1,OSM,PAX6,PDGFB,PDK1,PTGDS,RAMP1,RNF144B,S100B,S1PR1,SERPINF1,ST6GAL1,THY1,TNF,TNFSF15,TOP2A,ZFP36L1	55 (4)	3	 	 	 	 	APP	 	 	 	 	
CCL5	cytokine	 	1	Activated	 	2.558	1.42E-16	1.00E-04	CCL5	ADGRE5,AIF1,CCL3,CCL3L3,CCL4,CCR1,CCR5,CCRL2,CD163,CD40,CXCL2,CXCL3,CYP1B1,DUSP6,FOS,IL1B,MMP19,MMP9,OLR1,PTGDS,SGK1,TNF	22 (1)	1	3M-002,[D-Ala2,N-Me-Phe4,Gly5-ol]-Enkephalin,Ap1,APP,bleomycin,CAPN3,carbon tetrachloride,CARD9,cardiotoxin,CCR2,CD14,CD244,CGAS,CSF1,cuprizone,cytokine,E. coli B4 lipopolysaccharide,E. coli lipopolysaccharide,E. coli serotype 0127B8 lipopolysaccharide,Fcer1,FLI1,HMGB1,IFN type 1,Ifnar,IFNAR1,Ige,IKBKG,IL13,IL17A,IL18,IL1A,IL33,Immunoglobulin,IRF8,KRT17,lipid A,lipopolysaccharide,LY96,lysophosphatidic acid,MOG,MYD88,N(2)-(gamma-D-glutamyl)-meso-2,2'-diaminopimelic acid,NCF1,Pam3-Cys-Ser-Lys4,peptidoglycan,poly rI:rC-RNA,PTGS2,raloxifene,resiquimod,RETNLB,SAA1,Salmonella enterica serotype abortus equi lipopolysaccharide,salmonella minnesota R595 lipopolysaccharides,STAT2,STAT6,TBK1,tetradecanoylphorbol acetate,Tlr,TNFSF11,TNFSF12,TNNI3,TRAF3IP2,Traj18,trinitrobenzenesulfonic acid,U1 snRNP,USP22,VIPR1,YBX1,zymosan	17-alpha-ethinylestradiol,APOE,BCL3,CORT,dextran sulfate,filgrastim,fluticasone propionate,genistein,GW3965,IL10,IL10RA,IL1R1,IL4,INSIG1,JAG2,Nr1h,pirinixic acid,PSMB11,PTX3,RNF31,rosiglitazone,SCARB1,STAR,TIRAP,TOLLIP,TSC22D3	 	C5AR1,CCR3,DUSP1,GNAO1,HMGA1,MAPKAPK2,MMP2,NAMPT,PLAUR,STAT	 	 	 	 	 	
NFAT (complex)	complex	 	2	 	 	1.206	1.71E-16	1.80E-02	NFAT (complex),NFAT5,NFATC1,NFATC2,NFATC3,NFATC4	AIF1,C2,CCL3L3,CCNB1,CCND1,CCR1,CCR7,CD68,CD83,CD86,COL1A2,CRYAB,CX3CL1,CX3CR1,CXCL16,CXCL3,CYP1B1,DAB2,DDIT4,FOS,FOSB,ICAM1,IGFBP7,IL18,IL1RN,IL6,KCND2,MITF,MMP3,NEUROD1,NRG1,OASL,OSCAR,PDCD1,PPARG,PRDM1,PTGS1,RGS1,S100A3,SGK1,SLC6A6,TLR2,TNF,TNFSF8	44 (6)	6	APP,CAMLG,CLNK,Fcer1,NCF1,PRKCQ,tetradecanoylphorbol acetate,TREM2	aspirin,DLEU7,HMGA1,ibuprofen,mir-124,rosmarinic acid	 	CCL2,F3,IL33,IL4	 	 	 	 	 	
CCL2	cytokine	 	1	 	 	1.043	1.85E-16	3.00E-04	CCL2	ABCG1,CCND1,CD40,CD86,CEBPA,CXCL3,FABP4,FOLR2,FOS,ICAM1,IGF1,IL18,IL1A,IL1B,IL6,ITGAL,MKI67,MMP2,MMP9,NCF1,PPARG,PTGDS,SLC11A1	23 (1)	1	10E,12Z-octadecadienoic acid,27-hydroxycholesterol,5-O-mycolyl-beta-araf-(1->2)-5-O-mycolyl-alpha-araf-(1->1')-glycerol,[D-Ala2,N-Me-Phe4,Gly5-ol]-Enkephalin,ACTN4,APP,ATP7A,bleomycin,CAMP,cardiotoxin,CCN1,CD14,cholesterol,CSF2,cytokine,E. coli B4 lipopolysaccharide,E. coli lipopolysaccharide,E. coli serotype 0127B8 lipopolysaccharide,EDN1,Fcer1,fingolimod phosphate,GATA2,hemozoin,HMGB1,IDR-1002,Ifnar,Ige,IL17A,IL33,IL9,JAK1,L-homocysteine,lipopolysaccharide,lipoteichoic acid,lysophosphatidic acid,lysophosphatidylinositol,MAFB,MAPKAPK2,MBP,MYD88,N-acetylmuramyl-L-alanyl-D-isoglutamine,NFAT (complex),Nfat (family),NFAT5,OGA,Pam3-Cys-Ser-Lys4,PDGF BB,peptidoglycan,pirinixic acid,poly rI:rC-RNA,PPIF,resiquimod,RETNLB,RNF31,S100A8,salmonella minnesota R595 lipopolysaccharides,SELP,SELPLG,SERPINA1,spermine,tetradecanoylphorbol acetate,TGFB1,TGM2,Tlr,TLR7/8,TNFSF11,TNFSF12,tretinoin,TYROBP,VIM	alprazolam,aspirin,bexarotene,cerivastatin,CX3CL1,daidzein,DRD2,DUSP1,estriol,genistein,hydrocortisone,Immunoglobulin,NPM1,Nr1h,NR3C2,piceatannol,PTGER4,PTX3,rosiglitazone,SFTPD,SR 144528,TO-901317,TP73,TPCA-1,TRIB3,TSC22D3	 	Ccl2,CEBPD,GNAO1,Gpcr,MMP2,PIK3C2A	IFNAR1,NCF1	 	 	 	 	
resiquimod	chemical drug	 	1	Activated	 	2.414	1.87E-16	5.00E-04	resiquimod	AIF1,ATP6V1B2,CCL3,CCL3L3,CCL4,CD40,CD83,CD86,CXCL2,CXCL3,EBI3,ETS2,FCER1G,FCGR1A,FCGR2A,HES1,HSPB1,ICAM1,IL18,IL1A,IL1B,IL6,NLRP3,PRDM1,SPI1,TLR2,TLR7,TNF,TNFSF15	29 (1)	1	 	 	 	Ap1,BST2,Ccl2,CCL2,CCL5,CLEC4E,CSF1R,CSF2,CXCL2,cytokine,DLL4,IFNG,IFNL1,IL10,IL18,IL1A,MAP3K8,MHC Class I (complex),NFkB (complex),PTGS2,STAT1,STAT3,Tlr	CCL22,IL13,IL4,MYD88	 	 	 	 	
pazopanib	chemical drug	 	2	Inhibited	 	-3.101	2.35E-16	5.80E-03	CSF1R,FGFR1,FGFR2,FGFR3,FLT1,ITK,KDR,KIT,LCK,pazopanib,PDGFRA,PDGFRB,RET	ABCG1,ARL4D,BCAT1,CCL3,CCL3L3,CCL4,CCND1,CD163,CD4,CLU,COL1A1,COL3A1,CTSC,CX3CR1,DAB2,DUSP6,EBI3,EOMES,FABP4,FCER1G,FOS,GADD45B,GLIPR1,HAVCR2,HES1,HGF,HIF1A,ICAM1,IGF2,IL10RA,IL1A,IL4R,ITGAL,ITGB2,MBP,MITF,MMP3,MMP9,MSR1,NNAT,OSM,PCOLCE,PDCD1,PDGFRA,PLCG2,PPARG,PRKCB,PTGS1,RUNX1,SFN,SFRP1,SLAMF7,SOX3,SPI1,WNT11	55 (13)	12	 	 	 	 	CSF1R,FGFR2,FGFR3,PDGFRA	 	 	 	 	
