© 2000-2023 QIAGEN. All rights reserved.

Analysis Details for My Projects->Aging_scRNA->E2F6vsEGFP - 2023-01-29 06:52 PM
Workspace	My Projects
Project	Aging_scRNA
Analysis	E2F6vsEGFP - 2023-01-29 06:52 PM
Date	Sun Jan 29 15:52:42 PST 2023
Analysis ID	40216311

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Aging_scRNA->E2F6vsEGFP - 2023-01-29 06:52 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
miR-24-3p (and other miRNAs w/seed GGCUCAG)	mature microRNA	 	1	 	 	1.890	1.15E-05	3.10E-03	miR-24-3p (and other miRNAs w/seed GGCUCAG)	AURKB,BBC3,BRCA1,CDK1,CDK4,DHFR,FEN1	7 (1)	1	arsenic trioxide,E2F1,E2F3,TP53	5-fluorouracil	 	 	AURKB,BBC3,BRCA1,CCNA2,CDKN2A,E2F2	 	 	 	 	
BRAT1	other	 	2	 	 	-1.000	1.16E-05	2.32E-02	ATM,BRAT1,CHEK2	BIRC5,CCNG1,CDK4,CDKN1A,E2F1,PCNA,RRM1,RRM2,XRCC5	9 (3)	2	 	 	 	CHEK2	TP53	 	 	 	 	
2-amino-3-phosphonopropionic acid	chemical - endogenous mammalian	 	1	 	 	1.732	1.27E-05	1.40E-03	2-amino-3-phosphonopropionic acid	EGR1,FOS,JUNB	3 (1)	1	 	 	 	 	 	 	 	 	 	
RPL37	other	 	1	 	 	0.577	1.27E-05	3.00E-04	RPL37	BBC3,CDKN1A,MDM4	3 (1)	1	3,5-dihydroxyphenylglycine,5-fluorouracil,Lh,MLXIPL,MYC,MYCN	FMR1,GABA,LARP1,MAP3K12,sirolimus	 	BBC3,CDKN1A,MDM2,TP53	MDM4	 	 	 	 	
SIX2	transcription regulator	 	1	 	 	1.000	1.33E-05	6.60E-03	SIX2	BBC3,CDKN1A,CPE,FEN1,HSPD1,MAPK10,MCM4,NUSAP1,TPI1	9 (1)	1	 	 	 	CDKN1A,CDKN1C,MAPK10,MLXIPL,PAX6	BBC3,CDC25A,MDM2,TP53	 	 	 	 	
sodium arsenite	chemical drug	 	1	 	 	-0.333	1.33E-05	4.22E-02	sodium arsenite	BIRC5,BRCA1,CCND2,CDK6,CDKN1A,EGR1,ENO1,FOS,SRSF3	9 (1)	1	 	 	 	caspase,CBS/LOC102724560,CCND2,CDKN1A,EGFR,ERBB2,HSF1,hydrogen peroxide,MALAT1,MAPK10,p70 S6k,TFEB,TP53	BRCA1,CCND1,ESR1,RAF1,TH	 	 	 	 	
cortistatin A	chemical reagent	 	2	Activated	 	2.309	1.38E-05	3.81E-02	CDK19,CDK8,cortistatin A	CCND2,CCNG1,CDKN1A,DDB2,GADD45A,HMGCS1,PCNA,PHLDA3,RPS27L,TSC22D1,TXNIP,ZMAT3	12 (3)	2	 	 	 	 	CDK19	 	 	 	 	
KDM4B	enzyme	 	1	Inhibited	 	-2.449	1.50E-05	3.80E-03	KDM4B	ENO1,GAPDH,IDH2,LDHA,PKM,VIM	6 (1)	1	cisplatin,ESR1	 	 	 	 	 	 	 	 	
TFDP1	transcription regulator	 	1	 	 	-1.633	1.50E-05	3.30E-03	TFDP1	CDK1,CDKN1A,DHFR,E2F1,PTTG1,STMN1	6 (1)	1	EGF,MKNK1,MYC,SERTAD1,SERTAD2	CDK2,KLHL40,MDM2,RB1,SMARCB1,torkinib	 	caspase,CCNE1,CDKN1A,E2F2,E2F3,PTTG1,RBL1,TP73	 	 	 	 	 	
CHEK2	kinase	 	1	 	 	0.447	1.70E-05	4.40E-03	CHEK2	BIRC5,CCNG1,CDKN1A,E2F1,H2AX	5 (1)	1	ANKHD1/ANKHD1-EIF4EBP3,arsenic trioxide,ATM/ATR,BRAT1,CDKN2A,CEBPB,cisplatin,doxorubicin,ERBB2,floxuridine,MALAT1,MLH1,MYC,olaparib,pidnarulex,RABL6,RAD21,SAICAR,tirapazamine,torkinib,TP53BP1,YAP1	AGA,caffeine,CHEK1,ESR1,mir-34,MPT0B291,rabusertib,RICTOR,RPTOR,Top2,Z-LLL-CHO	 	CDC25A,CDK2,CDKN1A,FOXM1,MDM2,TP73,TTK	AURKA,E2F3,MDM4,RB1	 	 	 	 	
poloxamer	chemical reagent	 	2	 	 	-0.378	1.71E-05	1.90E-02	CTSB,poloxamer	ACADM,APP,CDK4,E2F1,H2AX,PRKDC,XRCC5	7 (2)	2	 	 	 	CTSB	 	 	 	 	 	
ASCL1	transcription regulator	-0.379	1	 	 	-1.265	1.72E-05	7.00E-03	ASCL1	CDCA7,CDK1,CDKN1A,E2F1,FOXM1,HES5,NPY,PDGFRA,RHOA,SNAP25	10 (1)	1	LMO3,MYC	CHD8,NRG1,PAX6	 	CDKN1A,E2F1,FOXM1,PDGFRA,RELN,TH	YAP1	 	 	 	 	
LIG4	enzyme	 	2	 	 	0.333	1.73E-05	2.60E-02	ATM,LIG4,PRKDC	CDK4,CDKN1A,EGR1,H2AX,PCNA,PTTG1,RRM1,RRM2,XRCC5	9 (3)	2	imatinib	NUP98-HOXD13	 	 	 	 	 	 	 	
REL	transcription regulator	 	1	 	 	-0.775	1.92E-05	4.17E-02	REL	ADK,APP,BBC3,BIRC5,BRCA1,CAMK2D,CCND2,CDKN1A,DHFR,DUT,EZH2,MLLT3,PHF14,PHGDH,VIM	15 (1)	1	BCR (complex),galactosylceramide-alpha,GATA1,hydrogen peroxide,TAL1,TCR	calcitriol	 	AGA,BRCA1,CCND1,CCND2,CSF2,IgG2b,MYC,PPP6R3,RBL1,TTK	BBC3,CDKN1A,Rb	 	 	 	 	
GCS-100	chemical drug	 	1	 	 	1.000	1.93E-05	1.40E-03	GCS-100	CCND2,CCNE2,CDK6,CDKN1A	4 (1)	1	 	 	 	CDKN1A	CCND2,CCNE2,LGALS3	 	 	 	 	
PHF10	other	 	1	 	 	-1.000	1.93E-05	1.00E-03	PHF10	CCNE2,E2F1,E2F6,TYMS	4 (1)	1	CD24,PAX3-FOXO1	 	 	CCNE2,E2F1,E2F6,ETS1	 	 	 	 	 	
evofosfamide	chemical drug	 	1	 	 	0.000	1.93E-05	3.00E-03	evofosfamide	CCND2,CDK4,CDK6,CDKN1A	4 (1)	1	 	 	 	 	CCND1,CCND2,CDKN1A,Rb	 	 	 	 	
ACTL6A	other	 	1	 	 	-1.633	1.94E-05	7.70E-03	ACTL6A	BBC3,CCND2,CCNE2,CCNG1,CDKN1A,TP53INP1	6 (1)	1	 	 	 	BAD,CCNA2,CCND1,CCNE2,CDK2,CDKN1A,MYC	BBC3,CCND2	 	 	 	 	
FOXF2	transcription regulator	 	1	 	 	-0.816	1.94E-05	1.25E-02	FOXF2	CDK4,CDK6,CDKN1A,CTNNB1,PDGFRA,VIM	6 (1)	1	 	 	 	CCND1,CCNE1,CDK2	CDKN1A,FOXF1,PDGFRA,Rb	 	 	 	 	
caffeine	chemical drug	 	1	 	 	-1.000	1.96E-05	4.79E-02	caffeine	CDK1,CDKN1A,FOS,FOXM1,JUNB,LMNB1,SRSF2,SRSF3,VIM	9 (1)	1	 	 	 	BDNF,CDC25A,MITF,nitric oxide,PLK1,SRSF2	ADORA1,ATM/ATR,CDKN1A,CHEK1,CHEK2,EGFR,FOXM1,L-glutamic acid,mitomycin C,NEK11,NTRK2,p70 S6k,phosphatase,TP53,TP73,Vegf	 	 	 	 	
CDK19	kinase	 	1	Inhibited	 	-2.714	2.05E-05	3.38E-02	CDK19	CCND2,CCNG1,CDKN1A,DDB2,GADD45A,HMGCS1,PHLDA3,RPS27L,TSC22D1,TXNIP,ZMAT3	11 (1)	1	CCNC	cortistatin A,GLI1,miR-291a-3p (and other miRNAs w/seed AAGUGCU),SEL120,senexin B,TSN084	 	RB1	BTG2,CCND2,CDKN1A,CDKN2A,DRAM1,FGF4,MDM2,MXD1,MYC,NR0B1,SAT1,TFCP2L1,TRAF4	 	 	 	 	
mir-34	microRNA	 	1	 	 	0.302	2.25E-05	2.39E-02	mir-34	BIRC5,CCND2,CCNE2,CDK4,CDK6,CPLX2,E2F1,H2AX,MDM4,MLLT3,PKM	11 (1)	1	5-fluorouracil,cisplatin,doxorubicin,RPS15,RPS20,SART3,sirolimus	hydrogen peroxide,LIN28B,RBFOX2	 	Rb	BNIP3L,CCND1,CCND2,CCNE1,CCNE2,CDC25A,CDK4/6,CHEK2,E2F1,E2F3,HEY1,LIN28A,MDM4,MYCN,SLC7A11,STIM1	 	 	 	 	
MEL T1	chemical - kinase inhibitor	 	1	 	 	-1.342	2.43E-05	6.00E-04	MEL T1	CFL1,ENO1,HSPD1,PGAM1,PRDX1	5 (1)	1	 	 	 	COPS8,PGAM1	HSPA1A/HSPA1B	 	 	 	 	
PSME3	peptidase	 	1	Inhibited	 	-2.236	2.43E-05	4.00E-03	PSME3	ENO1,GAPDH,LDHA,PKM,TPI1	5 (1)	1	RABL6,sirolimus	KDM5B,OGT,RICTOR,TP53	 	26s Proteasome,CDKN1A	 	 	 	 	 	
SMARCE1	transcription regulator	 	1	 	 	0.447	2.43E-05	5.00E-03	SMARCE1	BRCA1,CDK1,CENPE,CENPF,FOS	5 (1)	1	GATA1	 	 	BRCA1,CDKN1C	MYC	 	 	 	 	
olaparib	chemical drug	 	1	Inhibited	 	-2.449	2.47E-05	7.40E-03	olaparib	BRCA1,CDK1,CDK6,FOXM1,H2AX,PARP1	6 (1)	1	 	 	 	BRCA1,CCNA2,CCND1,CHEK2,FOXM1	EGFR,PARP	 	 	 	 	
methapyrilene	chemical drug	 	1	 	 	0.000	2.65E-05	2.58E-02	methapyrilene	ACADM,ANXA5,CCNG1,DBI,EEF1A1,GADD45A,ITGB1,RPL13A,STMN1,TUBB	10 (1)	1	 	 	 	BTG2,CCND1,CST3,CTSB,MYC,ODC1,TP53	 	 	 	 	 	
STIM1	ion channel	 	1	 	 	0.333	2.85E-05	2.82E-02	STIM1	CDK6,CDKN1A,JUNB,MYBL2,PRDX1,RPL26,RPS12,RPS19,RPS5	9 (1)	1	geldanamycin	mir-34	 	cholesterol,MYBL2,MYC	CDKN1A,RB1,TPO,YAP1	 	 	 	 	
CCAR2	peptidase	 	1	 	 	0.378	2.97E-05	6.00E-03	CCAR2	CAMK2D,CCNE2,CDK6,DDB2,MLLT3,PCNA,VAMP2	7 (1)	1	P-TEFb	STK11	 	CCND1,CCNE2,MDM2,WEE1	 	 	 	 	 	
clozapine	chemical drug	 	1	 	 	0.000	3.00E-05	2.28E-02	clozapine	ACAT2,CTNNB1,EGR1,FDPS,FOS,GRIA1,GRIA2,HMGCS1	8 (1)	1	 	 	 	BDNF,CPT1C	CHRM1,CHRM3,DRD1	 	 	 	 	
CTSB	peptidase	 	1	 	 	-0.816	3.11E-05	2.06E-02	CTSB	APP,CDK4,E2F1,H2AX,PRKDC,XRCC5	6 (1)	1	BCR (complex),CST5,doxorubicin,epothilone B,medroxyprogesterone acetate,methapyrilene,nitrofurantoin,poloxamer,SRI-011381,TCR,TFEB	26s Proteasome,CDKN1A,CST3,GLI1,leupeptin,N-Ac-Leu-Leu-norleucinal,Z-LLL-CHO	 	CCND1,PRSS2,Rb,Vegf	 	 	 	 	 	
SB 559457	chemical reagent	 	2	 	 	0.000	3.11E-05	8.90E-03	p70 S6k,SB 559457	BIRC5,CDK4,EEF1A1,EEF2,GAP43,GAPDH	6 (2)	2	 	 	 	p70 S6k	 	 	 	 	 	
caspase	group	 	1	 	 	0.000	3.11E-05	1.67E-02	caspase	APP,CCND2,CDK1,CDK4,CDK6,CDKN1A	6 (1)	1	5-fluorouracil,ARL6IP5,arsenic trioxide,BBC3,BCR (complex),CD 437,CD3E,CDKN2A,cisplatin,CXXC4,DIABLO,dinoprost,disulfiram,doxorubicin,E2F1,fluoride,FOXM1,geldanamycin,glycochenodeoxycholate,HBA1/HBA2,HSF1,hydrogen peroxide,imatinib,methoxychlor,MYC,NDUFA13,Nos,PDCD6,REST,sodium arsenite,tamoxifen,TFDP1,TP53,Z-LLL-CHO	CDKN2D,Congo Red,CSNK2A1,EGF,EPO,HGF,HSPA1A/HSPA1B,let-7,LGALS3,MDM2,mir-17,mir-21,nitric oxide,NRG1,PD 169316,phloretin,RAF1,Rb,RPS6KA1,sirolimus,USP47	 	CCND1,CCND2,CDK2,Cyclin A,STK3	Vegf,WEE1	 	 	 	 	
pilocarpine	chemical drug	 	1	 	 	-0.816	3.11E-05	8.70E-03	pilocarpine	APP,CTNNB1,FOS,LDHA,NPY,PKM	6 (1)	1	 	 	 	BDNF,LGALS3,p70 S6k	GABA,mir-204	 	 	 	 	
pidnarulex	chemical drug	 	1	Activated	 	2.530	3.26E-05	5.00E-03	pidnarulex	CDKN1A,DBI,DDB2,EGR1,GADD45A,LENG8,RPS27L,RPS4Y1,RRM2B,ZMAT3	10 (1)	1	 	 	 	BTG2,CDKN1A,CHEK1,CHEK2,MDM2,RRM2B,TP53	CHCHD4,CST3	 	 	 	 	
KIF3A	enzyme	 	1	 	 	0.447	3.37E-05	2.70E-03	KIF3A	ACAT2,CDKN1A,CTNNB1,FDPS,HMGCS1	5 (1)	1	 	CD 437,ST1926	 	CDKN1A,GLI1	MYC	 	 	 	 	
pCPT-cAMP	chemical - kinase inhibitor	 	1	 	 	-1.342	3.37E-05	6.30E-03	pCPT-cAMP	APP,EGR1,FOS,JUNB,MT-ND3	5 (1)	1	 	 	 	 	 	 	 	 	 	
SHR2554	chemical drug	 	1	 	 	1.000	3.40E-05	2.80E-03	SHR2554	CDK4,CDK6,CDKN1A,MKI67	4 (1)	1	 	 	 	CDKN1A,MKI67	CDK2	 	 	 	 	
genipin	chemical - endogenous non-mammalian	 	1	Activated	 	2.000	3.40E-05	6.50E-03	genipin	CDK4,CDK6,CDKN1A,PCNA	4 (1)	1	 	 	 	CDKN1A	CCND1,CCNE1,CDK2	 	 	 	 	
salirasib	chemical drug	 	1	Activated	 	2.121	3.45E-05	1.63E-02	salirasib	LDHA,LGALS1,NCL,PDGFRA,PGAM1,PKM,TJP1,TPI1	8 (1)	1	 	 	 	CYP2B6	BNIP3,p70 S6k,PDGFRA,PGAM1	 	 	 	 	
tetraethylammonium	chemical drug	 	1	 	 	0.378	3.53E-05	5.50E-03	tetraethylammonium	CBX3,RANBP1,RHOA,RPLP0,SRI,TBCB,TPI1	7 (1)	1	 	 	 	BDNF,CBX3	Cyclin A,TCP1	 	 	 	 	
QKI	other	 	1	 	 	-0.632	3.61E-05	2.94E-02	QKI	CTNNB1,FDPS,GPM6A,HMGCS1,HNRNPH1,MACROH2A1,MSMO1,NSG2,TUBB2B,VIM	10 (1)	1	CCND1	mir-133,mir-8	 	cholesterol	EGFR	 	 	 	 	
IND S7	chemical - kinase inhibitor	 	1	 	 	0.816	3.88E-05	3.70E-03	IND S7	CALU,ENO1,HNRNPL,PGAM1,TUBB,VIM	6 (1)	1	 	 	 	COPS8,PGAM1	HSPA1A/HSPA1B	 	 	 	 	
S100A6	transporter	 	1	 	 	-1.633	3.88E-05	6.20E-03	S100A6	CDK1,CDKN3,PBK,TMPO,TPM4,TYMS	6 (1)	1	CDKN2A,diethylstilbestrol,GAST,SLC15A4	GLI1,MYC	 	AURKA,NEK2	TP53	 	 	 	 	
KDM3B	enzyme	 	1	 	 	1.414	3.95E-05	3.20E-03	KDM3B	CKAP2,DLGAP5,GTSE1,KNL1,MLLT3,NCAPG,STMN1,ZSCAN18	8 (1)	1	 	 	 	 	FKBP1A,HJURP,RACGAP1	 	 	 	 	
F7	peptidase	 	1	 	 	-0.378	4.17E-05	2.83E-02	F7	CCN1,EEF1A1,EEF2,EGR1,FOS,GADD45A,IER2	7 (1)	1	estrogen	 	 	CCND1,EIF4E,MYC,PLAUR,PTGER2,RND3	 	 	 	 	 	
KCTD12	ion channel	 	2	Inhibited	 	-2.646	4.17E-05	3.68E-02	AURKA,CDK1,KCTD12	BBC3,BIRC5,CDKN1A,CTNNB1,FOXM1,H2AX,LDHA	7 (3)	2	 	 	 	 	 	 	 	 	 	
FZD8	G-protein coupled receptor	 	1	 	 	0.447	4.58E-05	1.81E-02	FZD8	BIRC5,CTNNB1,TJP1,VCAN,VIM	5 (1)	1	medroxyprogesterone acetate,metribolone,NUPR1,trans-hydroxytamoxifen	 	 	TP53	 	 	 	 	 	
mir-137	microRNA	 	1	 	 	-1.342	4.58E-05	2.00E-03	mir-137	APP,CDK6,E2F6,KDM5B,NRXN1	5 (1)	1	sirolimus	cisplatin,MYC,REST	 	 	E2F6,KDM5B	 	 	 	 	
volasertib	chemical drug	 	1	Activated	 	2.236	4.58E-05	3.00E-03	volasertib	FEN1,GADD45A,HELLS,SMC1A,TOP2A	5 (1)	1	 	 	 	ESR1	HELLS,MYC,PLK1	 	 	 	 	
CLPB	transcription regulator	 	1	Activated	 	2.449	4.80E-05	4.90E-03	CLPB	NDUFA11,NDUFA12,NDUFA13,NDUFA6,UQCRC1,UQCRQ	6 (1)	1	 	mir-21	 	 	NDUFA13	 	 	 	 	
AHNAK	other	 	2	 	 	0.378	4.90E-05	2.97E-02	AHNAK,PLCG1,Smad	CCND2,CDKN1A,CTNNB1,EGR1,FOS,ID2,LDHA	7 (3)	3	CDK4/6,GH1	CST5,ESR1,GLI1	 	 	CCND2,CDKN1A,MYC	 	 	 	 	
BBC3	other	0.563	1	 	 	-0.577	5.01E-05	7.00E-04	BBC3	H2AX,PRDX1,STMN1	3 (1)	1	5-fluorouracil,8-butyl-10-[(3-methoxy-5-pyrrol-2-ylidenepyrrol-2-ylidene)methyl]-11-azabicyclo[7.2.1]dodeca-1(12),9-diene,acetyl-L-carnitine,BMS-690514,CCDC8,CCT5,CDKN1A,CDKN2A,cisplatin,doxorubicin,E2f,E2F1,eprenetapopt,ESR2,FHIT,FT671,Gcn5l,HEXIM1,hydrogen peroxide,idarubicin,imatinib,MDM2,medroxyprogesterone acetate,mir-8,MLN8054,NEK10,nitric oxide,PF-4691502,PG3-Oc,PHF1,PKNOX2,protoporphyrin IX,RASSF6,RPL37,RPS15,RPS20,RUNX3,TAS4464,TCP1,torkinib,TP53,TP53COR1,TP73,xanthine derivative CB002 analog 4,Z-LLL-CHO	ACTL6A,arsenic trioxide,AURK,AURKA,AURKB,BCL2L12,BEX2,DDB1,DDX24,EGF,FBXL20,GLI1,H3-3A/H3-3B,HUS1,MAPK10,MDM4,miR-24-3p (and other miRNAs w/seed GGCUCAG),mir-3622,miR-483-3p (miRNAs w/seed CACUCCU),MYC,P-TEFb,PADI4,plicamycin,PLK1,PPP1R13L,REL,RICTOR,sirolimus,SIX2,SKP2,SS18-SSX1,TMPRSS2-ERG,UIMC1	 	caspase	 	 	 	 	 	
PF-4691502	chemical drug	 	1	 	 	1.732	5.01E-05	2.70E-03	PF-4691502	BBC3,PROM1,VIM	3 (1)	1	 	 	 	BBC3	 	 	 	 	 	
COPS8	other	 	1	 	 	-1.000	5.56E-05	7.40E-03	COPS8	CCND2,CDK4,CDK6,CDKN1A	4 (1)	1	5-fluorouracil,E2F1,IND S1,IND S7,MEL S3,MEL T1	CST5	 	CCND2,CCNE1,CDK2,Cyclin A	CDKN1A	 	 	 	 	
H3-3A/H3-3B	other	0.316	1	 	 	-1.000	5.56E-05	4.60E-03	H3-3A/H3-3B	BBC3,CDKN1A,EGR1,MLLT3	4 (1)	1	sirolimus	MYC,tozasertib	 	MYCN	BBC3,CDKN1A	 	 	 	 	
HJURP	other	 	1	 	 	-1.000	5.56E-05	5.60E-03	HJURP	CDK6,CDKN1A,H2AX,VIM	4 (1)	1	AREG,cisplatin,CSF2,Eldr,HNF1A-AS1	KDM3B,NUPR1,TOB1	 	CCND1,MYC,WEE1,YAP1	CCNE1,CDKN1A	 	 	 	 	
NEK2	kinase	 	1	 	 	-1.000	5.56E-05	3.30E-03	NEK2	CDK4,CDKN1A,GADD45A,RBFOX2	4 (1)	1	BRCA1,CKAP2L,COPS5,CSF2,ELAVL1,Eldr,EP400,FOXM1,HGF,HNF1A-AS1,OGT,PCLAF,PTGER2,PURPL,RABL6,S100A6,Vegf,YAP1	ADRB,calcitriol,medroxyprogesterone acetate,RBL1,RBL2	 	NEK11,RBFOX2	CDKN1A	 	 	 	 	
PHF21A	other	 	1	Activated	 	2.000	5.56E-05	2.00E-03	PHF21A	RAB3A,SNAP25,SYT1,VAMP2	4 (1)	1	MYC	 	 	 	 	 	 	 	 	
clioquinol	chemical drug	 	1	 	 	1.000	5.56E-05	1.07E-02	clioquinol	APP,CDKN1A,FOS,KDM6B	4 (1)	1	 	 	 	CDKN1A,TP53	CCND1	 	 	 	 	
acetyl-L-carnitine	chemical - endogenous mammalian	 	1	Activated	 	2.236	6.10E-05	7.00E-03	acetyl-L-carnitine	BBC3,CDKN1A,GADD45A,GLO1,RRM2B	5 (1)	1	GCN2iB	 	 	BBC3,CDKN1A,RRM2B	cholesterol	 	 	 	 	
bromobenzene	chemical toxicant	 	1	 	 	-1.134	6.68E-05	1.08E-02	bromobenzene	FDPS,GAPDH,GSTP1,HMGCS1,MSMO1,TSC22D1,TUBB2B	7 (1)	1	 	 	 	 	CYP2B6,UBD	 	 	 	 	
miR-92a-3p (and other miRNAs w/seed AUUGCAC)	mature microRNA	 	1	 	 	1.134	6.68E-05	1.22E-02	miR-92a-3p (and other miRNAs w/seed AUUGCAC)	CCND2,CCNE2,CDK1,CDK4,CDK6,CDKN1A,CDKN2C	7 (1)	1	E2F1,E2F3,hydrogen peroxide,MYC,PAX3-FOXO1,TP53	5-fluorouracil,dalfampridine	 	 	CCNA2,CCND1,CCND2,CCNE1,CCNE2,CDKN1A,CDKN1C,CDKN2C,TRAF4	 	 	 	 	
dalfampridine	chemical drug	 	1	Inhibited	 	-2.121	8.45E-05	1.79E-02	dalfampridine	APP,CCN1,EGR1,FOS,GRIA2,IER2,JUNB,PKM	8 (1)	1	 	 	 	BTG2,GADD45G,SLC2A3	let-7,miR-92a-3p (and other miRNAs w/seed AUUGCAC)	 	 	 	 	
7-(4-fluorobenzylamino)-1,3,4,8-tetrahydropyrrolo[4,3,2-de]quinolin-8(1H)-one	chemical reagent	 	1	Activated	 	2.000	8.58E-05	7.00E-03	7-(4-fluorobenzylamino)-1,3,4,8-tetrahydropyrrolo[4,3,2-de]quinolin-8(1H)-one	CDK1,CDK4,CDK6,E2F1	4 (1)	1	 	 	 	TP53	CCND1,CDK2,E2F1,MDM2	 	 	 	 	
HUWE1	transcription regulator	 	1	 	 	0.000	8.58E-05	5.50E-03	HUWE1	CCND2,CDKN1A,CDKN2C,H2AX	4 (1)	1	GLI1,PTGER2,TOB1	CDKN2A	 	CDKN1A,CDKN2C	CCND2,CHEK1,EGFR,MYC,PSMC5,TP53	 	 	 	 	
chidamide	chemical drug	 	1	 	 	1.000	8.58E-05	6.80E-03	chidamide	CDK4,CDK6,CDKN1A,MKI67	4 (1)	1	 	 	 	CDKN1A,MKI67	CDK2	 	 	 	 	
putrescine	chemical - endogenous mammalian	 	1	Inhibited	 	-2.000	8.58E-05	8.30E-03	putrescine	CCNE2,CDKN1A,FOS,IGFBP2	4 (1)	1	SAT1	afatinib,doxorubicin,eflornithine,MDL 73811,sirolimus	 	AMD1,CCNE2,CDK2,IGFBP2,TP53	CDKN1A	 	 	 	 	
CDK1/2	group	 	2	 	 	1.633	8.62E-05	4.32E-02	CDK1/2,RRM2,STMN1	BIRC5,CDK4,CDKN1A,CTNNB1,EGR1,STMN2	6 (3)	2	CDC25A	CHEK1,WEE1	 	 	 	 	 	 	 	
miR-26a-5p (and other miRNAs w/seed UCAAGUA)	mature microRNA	 	1	 	 	0.816	8.62E-05	1.80E-02	miR-26a-5p (and other miRNAs w/seed UCAAGUA)	CCND2,CCNE2,CDK4,CDK6,CDKN1A,EZH2	6 (1)	1	E2F1,E2F2,E2F3,hydrogen peroxide,tamoxifen,TP53	 	 	 	CCND2,CCNE1,CCNE2,CDKN1A,CDKN2A,HGF,PLAG1,RB1,USP35	 	 	 	 	
PD 169316	chemical drug	 	1	 	 	0.447	1.03E-04	2.87E-02	PD 169316	ATP5MF,BIRC5,CCND2,CDKN1A,VIM	5 (1)	1	 	 	 	CCND1,CCND2,CDKN1A	caspase,Cyclin A,p70 S6k,Vegf	 	 	 	 	
SPZ1	transcription regulator	 	1	Inhibited	 	-2.236	1.03E-04	2.90E-02	SPZ1	E2F1,MKI67,PCNA,PROM1,VIM	5 (1)	1	 	 	 	CCND1,E2F1,MKI67,Vegf	 	 	 	 	 	
LIN28A	other	 	1	 	 	-1.890	1.03E-04	4.94E-02	LIN28A	CCN1,CDK1,CDKN1A,COL1A2,FUS,H2AX,VIM	7 (1)	1	EGF,propylthiouracil,SLC7A11	mir-34	 	CCND1,CDC25A,CDK2,CDKN1A,MYC,Rb,YAP1	LATS1,SAV1,STK3	 	 	 	 	
N6AMT1	enzyme	 	1	 	 	-0.832	1.05E-04	1.58E-02	N6AMT1	APP,ASPM,BTG1,CDCA7,CDKN1A,CENPF,CKAP2,MIF,MKI67,PAICS,PSRC1,TEAD2,ZNF566	13 (1)	1	 	 	 	CDKN1A,DTL,LRIG1,MDM2,MYO1B,RB1,REST,RHBDF1,TP53,TRIM37,VDR	MKI67	 	 	 	 	
miR-291a-3p (and other miRNAs w/seed AAGUGCU)	mature microRNA	 	1	 	 	0.632	1.09E-04	1.42E-02	miR-291a-3p (and other miRNAs w/seed AAGUGCU)	ANKRD13B,APP,CCND2,CDKN1A,CENPF,E2F1,LMNB1,NIN,PBK,PRC1	10 (1)	1	 	 	 	 	CCND1,CCND2,CD24,CDK19,CDKN1A,E2F1,ERBB4,ESR1,TRPS1	 	 	 	 	
CD24	other	 	1	Inhibited	 	-2.828	1.20E-04	5.20E-03	CD24	ASPM,CDKN1A,FOS,SFPQ,SMC4,SYNE2,TOP2A,TP53INP1	8 (1)	1	CSF2,GLI1,IGFBP2,KDM8	KDM2B,LATS1,miR-291a-3p (and other miRNAs w/seed AAGUGCU),trans-hydroxytamoxifen	 	CDC27,mir-21,PHF10,PTP4A1,RAF1	VDR	 	 	 	 	
CTBP1	enzyme	0.324	1	 	 	0.816	1.23E-04	1.70E-02	CTBP1	BRCA1,CDKN1A,COL1A2,FDPS,FOS,VCAN	6 (1)	1	 	bisphenol A,GABA	 	C8orf44-SGK3/SGK3	BRCA1,CDKN1A,CDKN2A,cholesterol	 	 	 	 	
FHIT	enzyme	 	1	Activated	 	2.449	1.23E-04	1.22E-02	FHIT	BBC3,CDKN1A,RAN,RANBP1,TMEM158,VIM	6 (1)	1	E2F1	4-nitroquinoline-1-oxide	 	BBC3,CDKN1A	Rap,Ras homolog	 	 	 	 	
6-cyano-7-nitroquinoxaline-2,3-dione	chemical reagent	 	1	 	 	1.732	1.23E-04	1.04E-02	6-cyano-7-nitroquinoxaline-2,3-dione	EGR1,FOS,JUNB	3 (1)	1	 	 	 	 	BDNF	 	 	 	 	
