© 2000-2021 QIAGEN. All rights reserved.

Analysis Details for My Projects->Fetal Adult Manuscript->GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM
Workspace	My Projects
Project	Fetal Adult Manuscript
Analysis	GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM
Date	Wed Aug 25 15:36:48 PDT 2021
Analysis ID	38741583

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Fetal Adult Manuscript->GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
prosaptide d1	biologic drug	 	2	 	 	0.480	1.92E-19	2.90E-03	ERK1/2,MAPK1,MAPK3,prosaptide d1	ARC,B2M,CCL2,CCND1,CD44,CDKN1A,EMP1,ENO1,EZR,F3,FOS,GAD1,GFOD1,GNG2,HLA-A,HLA-B,HLA-C,HLA-E,HMGA1,HMOX1,ID1,IFI6,IFITM3,IGFBP7,ISG15,JUN,LGALS1,LGALS3,OLIG2,PDGFRA,PKM,PSME2,S100A6,SERPINE1,SOX2,SPP1,TIMP1,TMEM158,VIM	39 (4)	3	 	 	 	MAPK1	 	 	 	 	 	
SPRY4	other	 	2	 	 	-0.149	1.98E-19	1.30E-03	ERK1/2,Mapk,MAPK1,MAPK3,P38 MAPK,RAF1,SPRY4	ANXA1,ANXA5,ARC,B2M,CA2,CRYAB,EMP3,ENO1,EZR,FBXO32,GAD1,GFOD1,GNG2,HLA-A,HLA-B,HLA-C,HLA-E,HMGA1,HMOX1,HSPB1,ID1,IER2,IFI6,IFITM3,IGFBP7,ISG15,LDHA,LGALS1,LGALS3,NPY,NQO1,PDGFRA,PHLDA1,PKM,PLAT,PSME2,S100A6,SOX2,TMEM158,TNFRSF1A,TSC22D1,TXNIP,VIM,ZFP36,ZFP36L2	45 (7)	7	EGF,F3,Mek,SOX2	GLI1	 	 	CNN1,ETV5,RAF1	 	 	 	 	
PIM1	kinase	 	2	 	 	1.463	1.99E-19	3.76E-02	AKT1,AMPK,AR,BCL2,CDK1,CDKN1A,CDKN1B,DNM1L,EIF4B,ERK1/2,FOXO3,FOXP3,MTORC1,MYB,MYC,NFATC2,PIM1,RUNX1,RUNX3,STAT6	ANXA1,ANXA2,APOE,ASCL1,ATF4,B2M,BEX1,CA2,CCN1,CD44,CDKN1A,CITED1,CLU,ELMO1,EMP1,FGFR1,FTH1,GAD1,GAP43,GAS1,GFAP,GLRX5,GRB14,HLA-B,HLA-E,HMGA1,HOPX,IER2,IFI6,IFITM3,IGFBP7,ISG15,KHDRBS3,LDHA,LGALS1,MAP2,METTL7B,MGST3,MMP16,MT-CO2,MT2A,NNAT,NPY,NSG2,NTRK3,OLIG1,OLIG2,PAX6,PCSK1N,PDLIM4,PHLDA1,PLAT,RHOA,RICTOR,S100A10,SAT1,SCG3,SERPINH1,SFRP1,SIRT2,SMS,SNAP25,SOX6,ST3GAL5,SYP,TAGLN2,TCF4,THY1,TMEFF2,TMSB10/TMSB4X,TNFRSF1A,TPM2,TRIP6,TSC22D1,TXNIP,WWTR1,YBX3,ZFP36,ZFP36L1	79 (20)	20	AGN194204,arsenic trioxide,aurintricarboxylic acid,EBI3,GLI1,IGF1,KRAS,OSMR,PARP14,PDGF BB,PRL,Stat1 dimer,Stat3-Stat3	LGH447,SGI 1776,trapidil	 	BCL2,CDK1,EPHA2,ERBB3,MYC	 	 	 	 	 	
KLRC2	transmembrane receptor	 	2	 	 	0.781	2.06E-19	3.60E-03	ERK1/2,KLRC2,MAPK1,MAPK8	APOD,APOE,ARC,B2M,CCL2,CCND1,CD44,EMP1,ENO1,EZR,F3,FOS,FTH1,GAD1,GFOD1,GNG2,HLA-A,HLA-B,HLA-C,HLA-E,HMGA1,HMOX1,ID1,IFI6,IFITM3,IGFBP7,ISG15,JUN,LGALS1,LGALS3,OLIG2,PDGFRA,PKM,PSME2,S100A6,SERPINE1,SOX2,SPP1,TIMP1,TMEM158,VIM	41 (4)	3	RAF1	 	 	MAPK1	 	 	 	 	 	
exisulind	chemical - endogenous mammalian	 	2	 	 	-0.405	2.17E-19	2.18E-02	CTNNB1,ERK1/2,exisulind,MAPK1,MAPK3,NFkB (complex),Pde4	APOE,ASCL1,B2M,BAMBI,BEX1,BEX2,CD99,CDKN1A,CRH,DOK5,EMP1,ENO1,EZR,F3,FTH1,GAD1,GAP43,GFAP,GFOD1,GLUL,GNG2,HLA-B,HLA-C,HLA-E,HMGA1,HSPB1,ID1,IFI6,IFITM3,IGFBP7,ISG15,LGALS1,LGALS3,LHX2,MMP16,NCAM1,NQO1,NRG1,OLIG1,OLIG2,PDGFRA,PKM,PSME2,RBPJ,S100A6,SAT1,SMS,SOX2,SOX4,TIMP1,TMEM158,TMSB15A,TNFRSF1A,TSC22D1,ZFP36	55 (7)	7	 	 	 	Pkg	MAPK1,putrescine,spermidine	 	 	 	 	
NTF3	growth factor	 	2	 	 	0.868	2.17E-19	1.22E-02	Akt,AKT1,Creb,ERK,ERK1/2,FLT1,GSK3B,Mapk,MAPK1,MAPK3,MAPK7,MEF2C,MEF2D,NFkB (complex),NGFR,NTF3,NTRK1,NTRK2,P38 MAPK,PLCG1,RAS,RET,SHC1,YES1	ANXA2,ANXA5,APOE,ARC,B2M,BAMBI,BEX1,BEX2,CCN1,CD44,CD63,CD99,CLU,CRH,CRYAB,DOK5,EMP1,ENO1,EZR,FBXO32,FOS,FTH1,FTL,GAD1,GAP43,GFAP,GFOD1,GNG2,HLA-C,HLA-E,HMGA1,HSPA8,HSPB1,IFI6,IFITM3,IGFBP7,ISG15,JUN,LDHA,LGALS3,MAP2,MT-CO2,MT2A,NCAM1,NPY,NQO1,OLIG2,PDE4B,PDGFRA,PKM,PSME2,RBPJ,S100A6,SNAP25,SOX4,STMN4,SYP,TAGLN2,TAGLN3,TCF4,TMEM158,TNC,TRAF4,TSC22D1,ZFP36L1	65 (24)	24	BDNF,DSCAM	Ampa Receptor,colchicine,valproic acid	 	MAPK1,Ngf,NGFR,nitric oxide,NRG (family),PLCG1,potassium channel,SHC1,TH	 	 	 	 	 	
etomidate	chemical drug	 	3	 	 	0.156	2.18E-19	5.90E-03	ADRA2B,ERK1/2,etomidate,GABA-A receptor,Mapk,MAPK1,MAPK3,MAPT	ARC,B2M,CCL2,CCND1,CD44,CDKN1A,EMP1,ENO1,EZR,F3,FOS,GAD1,GFOD1,GNG2,HLA-A,HLA-B,HLA-C,HLA-E,HMGA1,HMOX1,ID1,IFI6,IFITM3,IGFBP7,ISG15,JUN,LGALS1,LGALS3,MAP1B,MAP2,OLIG2,PDGFRA,PKM,PSME2,S100A6,SERPINE1,SOX2,SPP1,TIMP1,TMEM158,VIM	41 (8)	6	 	 	 	ADRA2B	PRL	 	 	 	 	
tert-butyl-hydroquinone	chemical reagent	 	2	 	 	-0.868	2.32E-19	1.81E-02	AHR,CYP1A1,ERK1/2,Jnk,JUN,JUND,MAPK1,MAPK14,MAPK8,NFE2L2,Nos,P38 MAPK,RAF1,tert-butyl-hydroquinone	ANXA1,ANXA5,APOD,ARC,ATF4,B2M,BEX2,CA2,CCN1,CHI3L1,CRYAB,ECI2,EMP3,FOS,FTH1,FTL,GAD1,GAP43,GAS1,GFAP,GFOD1,GNG2,GSTP1,HLA-A,HLA-B,HLA-C,HLA-E,HMOX1,HSPA8,HSPB1,ID1,IER2,IFI6,IFITM3,IGFBP7,ISG15,JUN,LDHA,LGALS1,LGALS3,MGST1,MGST3,MT-CO2,NPY,NQO1,OLIG2,PDE4B,PHLDA1,PKM,PSME2,S100A10,S100A13,S100A6,SAT1,SERPINE1,SOX4,SYP,TKT,TMEM158,TNC,TNFRSF12A,TNFRSF1A,TSC22D1,TXNIP,ZFP36L2	65 (14)	14	 	 	 	BCL2,CNR1,FOSL2,FOXC1,GNAI2,GSR,GST,GSTP1,MAPK1,NADPH oxidase,nitric oxide,Nos,RAF1	 	 	 	 	 	
PTPRC	phosphatase	 	2	 	 	-0.346	2.32E-19	2.03E-02	Akt,CASP9,CDH2,CTNNB1,EGFR,ERBB2,ERK,ERK1/2,INSR,JAK,JAK1,Jnk,LCK,LEPR,Mapk,MAPK3,Mek,MET,Nfat (family),NSF,NTRK1,PDPK1,PI3K (complex),PRKCD,PTPRC,SHC1,SRC,SRC (family),STAT3,STAT5a/b,ZAP70	ANXA1,ANXA2,ANXA5,APOE,ARC,ASCL1,ATF4,ATP5PD,B2M,BAMBI,BEX1,BEX2,CA2,CCN1,CCND1,CELF1,CHD7,CHI3L1,CST3,CXCL14,EMP1,EMP3,ENO1,EZR,FBXO32,FGFR1,FTH1,FTL,GAD1,GLUL,GRIA2,GSTP1,HLA-C,IER2,IFI6,IFITM3,LDHA,LGALS1,LGALS3,LHX2,MAP1B,MAP2,MT-ND2,MT2A,NCAM1,NETO2,NKX2-2,NRG1,OLIG1,OLIG2,PAX6,PDE4B,PDGFRA,PDLIM4,PDLIM7,PHLDA1,PON2,RBPJ,S100A6,SFRP1,SLC44A1,SMS,SNAP25,SOX11,STMN4,TCF4,THY1,TMSB15A,TNFRSF12A,TNFRSF1A,TSC22D1,TXNIP,VIM,ZFP36L1,ZFP36L2	75 (31)	31	12-hydroxyeicosatetraenoic acid,arsenic trioxide,EGF,MYC	methylprednisolone,MGAT5	 	CCL5,SHC1,Sos	JAK,JAK1,MAP3K1,Mek,MET,STAT	 	 	 	 	
D-sphingosine	chemical - endogenous mammalian	 	2	 	 	-1.953	2.41E-19	1.27E-02	Akt,caspase,Ck2,D-sphingosine,EGFR,ERK,F2,LPIN1,MAPK1,MAPK3,MAPK8,Nos,P38 MAPK,PDPK1,Pkc(s),PRKCA,SLC9A1	ANXA1,ANXA5,APOD,APOE,ARC,ATF4,CA2,CCN1,CELF1,CHI3L1,CLIC1,CRYAB,CST3,CXCL14,DOK5,EMP1,FTH1,GAP43,GFAP,GFOD1,GLUL,GNG2,HLA-B,HLA-C,HLA-E,HSPB1,ID1,IER2,IFI6,IFITM3,IGFBP7,LGALS1,LGALS3,MAP2,MT-CO2,MT2A,NQO1,PDGFRA,PHLDA1,PKM,PLAT,PSME2,RHOA,S100B,SERPINE1,SFRP1,SOX2,SOX4,STMN4,SYP,TAGLN2,TAGLN3,TMEM158,TNC,TNFRSF12A,TNFRSF1A,TXNIP,ZFP36,ZFP36L1	59 (17)	17	 	 	 	CRK,PAK1,Pld	BCL2,F2,MAPK1,Nos	 	 	 	 	
GABA	chemical - endogenous mammalian	 	2	Inhibited	 	-2.646	2.72E-19	2.13E-02	Akt,EGFR,ERK1/2,GABA,GABBR1,GABBR2,MAPK1,Pka,PRL	ANXA1,ANXA2,ANXA5,APOE,ATF4,ATP5PD,CD44,CD63,CELF1,CHI3L1,CLU,CNN3,CRH,CRYAB,CST3,CXCL14,EEF1A1,EMP1,ENO1,EZR,FBXO32,FOS,GAD1,GFOD1,GLUL,GNG2,HLA-A,HLA-B,HLA-C,HLA-E,HMGA1,HSPB1,IER2,IFITM3,IGFBP7,ISG15,LDHA,LGALS1,LGALS3,MAP2,MGST1,MT-CO2,MT2A,NKX2-2,NPY,OLIG2,PAX6,PDLIM4,PDPN,PKM,PLAT,PRDX6,PSME2,S100A6,SERPINE1,SFRP1,SMS,SOX4,ST3GAL5,TMEM158,TNC,TUBA1C,TXNIP	63 (9)	9	3,7-dimethyl-1-propargylxanthine,ADORA2A,NTS	bicuculline,chlorpyrifos,methamphetamine,raclopride,rimonabant,tetrodotoxin	 	MMP2,PRL	ACTB,AMD1,Calm1 (includes others),CDC34,CHRM3,GNAI2,GNAS,IL10RB,KRAS,LAMTOR3,MAPK1,NEUROD1,Ngf,PPP1CA,PSEN1,SHC1,SIN3A,UBA1	 	 	 	 	
CASR	G-protein coupled receptor	 	2	 	 	-0.128	2.75E-19	3.25E-02	Akt,CASR,CTNNB1,ERK,ERK1/2,GABBR1,Jnk,JUN,KCNJ10,MAPK1,MAPK8,PIK3R1,SMAD2,SRC	ANXA5,APOD,ASCL1,ATF4,B2M,BAMBI,BEX2,CA2,CCN1,CCND1,CD44,CD63,CLU,EMP1,FBXO32,FTH1,GAD1,GAP43,GFAP,GFOD1,GLUL,GNG2,GSTP1,HLA-A,HLA-B,HLA-C,HLA-E,ID1,IFI6,IFITM3,IGFBP7,ISG15,LDHA,LGALS1,LGALS3,LHX2,MAP2,MMP16,MT-CO2,MT2A,NCAM1,NQO1,NRG1,OLIG1,OLIG2,PDE4B,PLAT,PSME2,S100A10,S100A6,SMS,STMN4,TMEM100,TMEM158,TMSB15A,TNC,TNFRSF1A,TPM2,TSC22D1,TXNIP,ZFP36L1	61 (14)	14	SOX2,strontium,TCF7L2	 	 	ANGPT2,CXCL10,CYP,CYP2B6,GNAI2,IQGAP1,MAPK1,NASP,PIK3R1,PPP1CA,S100A9,transglutaminase	 	 	 	 	 	
diadenosine triphosphate	chemical - endogenous mammalian	 	2	 	 	0.493	3.04E-19	1.00E-04	diadenosine triphosphate,MAPK1,MAPK3,RAF1	ANXA1,ARC,CA2,CCND1,CD44,CDKN1A,CRYAB,EMP3,FOS,GFOD1,GNG2,HLA-B,HLA-C,HLA-E,HMOX1,HSPB1,IER2,IFI6,IFITM3,IGFBP7,ISG15,JUN,LDHA,LGALS1,LGALS3,NPY,NQO1,PHLDA1,PLAT,PSME2,SPP1,TIMP1,TMEM158,TSC22D1,TXNIP,VIM,ZFP36L2	37 (4)	3	 	 	 	MAPK1,RAF1	 	 	 	 	 	
anisomycin	chemical - endogenous non-mammalian	 	2	 	 	-0.726	3.34E-19	1.39E-02	anisomycin,APP,BCL2,caspase,Ck2,CREB1,EIF4E,ERK,ERK1/2,Jnk,JUN,MAP2K3,MAP2K6,Mapk,MAPK1,MAPK14,MAPK8,MAPK9,MAPKAPK2,MTOR,MTORC1,MYB,NFKB1,NR4A1,P38 MAPK,p70 S6k,PDPK1,PIK3R1,PLA2G4A,PPARG,SRF,STAT1,TP53,TSC2,ZFP36	ANXA1,ANXA2,ANXA5,APOD,ASCL1,ATF4,BAMBI,BEX1,BEX2,CA2,CAPG,CCN1,CCND1,CDKN1A,CHI3L1,CKB,CLIC1,CLU,CNN3,CRH,CRYAB,CST3,CXCL14,EEF1A1,EMP1,EMP3,EZR,FAM107A,FGFR1,FOS,GAD1,GAP43,GFAP,GFOD1,GLUL,GNG2,GSTP1,HLA-C,HMGA1,HSPA8,IGFBP7,JUN,LGALS1,LUC7L3,MDK,METTL7B,MGST1,MT-CO2,NKX2-2,NPY,NQO1,NSG2,NTRK3,OCIAD2,OLIG2,PCDH17,PDLIM7,PHLDA1,PLPPR1,PPP2R2B,PRDX6,RBPJ,S100A10,S100A6,S100B,SAT1,SCG3,SERPINE1,SERPINH1,SFRP1,SIRT2,SMS,SNAP25,SOX4,SOX6,SPP1,STMN4,SYP,TAGLN2,TGFB1I1,THY1,TKT,TMEFF2,TMEM158,TMSB10/TMSB4X,TMSB15A,TNC,TNFRSF12A,TNFRSF1A,TRAF4,TRIP6,TSC22D1,WWTR1	93 (35)	35	 	 	 	ADRB1,ATF1,EEF2K,MAP3K10,MAPK1,PIK3R1,PLAUR,Sapk,TCF7L2	BCL2,CDK1,CFLAR,FMR1,HMGA1,TSC2	 	 	 	 	
RPS14	translation regulator	 	2	 	 	-0.832	3.37E-19	4.20E-03	MDM2,MYC,RPS14	ASCL1,ATF4,CCND1,CD44,CDKN1A,CITED1,CLU,CRYAB,EMP1,ENO1,EZR,F3,FBXO32,FGFR1,FOS,FTH1,GAS1,GLRX5,HLA-A,HLA-B,HLA-E,HMGA1,HMOX1,ID1,IFI6,LDHA,LGALS1,MGST3,NCAM1,NPY,NQO1,OLIG1,PDGFRA,PKM,RHOA,S100A6,SAT1,SERPINH1,SFRP1,SIRT2,SMS,SOX2,SOX6,TAGLN2,THY1,TIMP1,TMSB10/TMSB4X,TNFRSF12A,VIM,YBX3,ZFP36,ZFP36L1	52 (3)	2	ING1	 	 	 	 	 	 	 	 	
ADAM28	peptidase	 	3	 	 	-1.013	3.52E-19	1.22E-02	ADAM10,ADAM17,ADAM28,Akt,CASP8,EGFR,EGR1,ERK1/2,F10,FOS,ITGB3,KDR,MAPK1,MET,MYC,NFkB (complex),P38 MAPK,PLA2G4A,RAF1,RELA,TIMP3,VWF	ANXA1,ANXA2,ANXA5,APOE,ARC,ASCL1,BAMBI,BEX1,BEX2,CA2,CCN1,CD63,CD99,CELF1,CHI3L1,CITED1,CRYAB,CXCL14,DOK5,ELMO1,EMP3,FBXO32,FGFR1,FOS,FTH1,FTL,GAS1,GFOD1,GLRX5,GNG2,GSTP1,HLA-B,HLA-C,HLA-E,HSPB1,IFI6,IFITM3,IGFBP7,ISG15,JUN,LGALS1,LGALS3,MAP2,MGST3,MT-CO2,MT2A,NRG1,OCIAD2,OLIG1,OLIG2,PAX6,PDE4B,PDGFRA,PDPN,PHLDA1,PRDX6,PSME2,RBPJ,RHOA,S100A10,S100A6,SAT1,SERPINE1,SERPINH1,SIRT2,SMS,SOX4,SOX6,TAGLN2,THY1,TMEM158,TMSB10/TMSB4X,TNC,TNFRSF12A,TXNIP,VIM,YBX3,ZFP36L1,ZFP36L2	79 (22)	21	 	filgrastim	 	 	 	 	 	 	 	
CDC34	enzyme	 	2	 	 	-0.295	3.64E-19	1.23E-02	CDC34,CDKN1B,CTNNB1,NFKBIA	ASCL1,B2M,BAMBI,CCL2,CCND1,CD44,CHI3L1,CLU,CRYAB,F3,FOS,GAP43,GFAP,GLUL,HLA-A,HMGA1,HMOX1,HSPA8,ID1,IFI6,ISG15,JUN,LGALS3,LHX2,MMP16,NCAM1,NRG1,OLIG1,PDE4B,PKM,PLAT,SAT1,SERPINE1,SFRP1,SMS,SOX2,SOX4,SPP1,TGFB1I1,TIMP1,TMEFF2,TMSB15A,TNC,TNFRSF1A,TSC22D1,VIM	46 (4)	3	EGF,gentamicin,GLI1,MYC	GABA	 	 	 	 	 	 	 	
ibuprofen	chemical drug	 	2	 	 	1.231	3.69E-19	4.56E-02	CHUK,CTNNB1,CYP19A1,ERK1/2,ibuprofen,MAPK1,MAPK14,NFkB (complex),NOS1,NOS2,PPARA,PPARG,PTGS2	ANXA2,APOE,ASCL1,B2M,BEX1,BEX2,CA2,CCND1,CD63,CD99,CHI3L1,CLU,CRYAB,CXCL14,DOK5,ENO1,EZR,FAM107A,FBXO32,FTH1,GFAP,GFOD1,GLUL,GNG2,GSTP1,HLA-B,HLA-C,HMGA1,HSPB1,ID1,IFI6,IFITM3,IGFBP7,LGALS1,LGALS3,LHX2,MGST1,MGST3,MMP16,MT-CO2,NCAM1,NPY,OLIG1,OLIG2,PDE4B,PDGFRA,PHLDA1,PKM,PPP2R2B,PSME2,RBPJ,S100A10,S100A6,SAT1,SERPINH1,SFRP1,SMS,SYP,TCF4,TKT,TMEM158,TMSB15A,TNFRSF12A,TSC22D1,WWTR1,ZFP36	66 (13)	13	tolazoline	 	 	Collagen(s),CYP19A1,MAPK1,MMP2,NGFR	 	 	 	 	 	
RASSF7	other	 	2	 	 	-0.700	3.73E-19	2.30E-03	MYC,RASSF7	ASCL1,ATF4,CCND1,CD44,CDKN1A,CITED1,CLU,CRYAB,EMP1,ENO1,EZR,F3,FBXO32,FGFR1,FOS,FTH1,GAS1,GLRX5,HLA-A,HLA-B,HLA-E,HMGA1,HMOX1,ID1,IFI6,LDHA,LGALS1,MGST3,NCAM1,NPY,NQO1,OLIG1,PDGFRA,PKM,RHOA,S100A6,SAT1,SERPINH1,SFRP1,SIRT2,SMS,SOX2,SOX6,TAGLN2,THY1,TMSB10/TMSB4X,TNFRSF12A,VIM,YBX3,ZFP36,ZFP36L1	51 (2)	2	 	filgrastim	 	 	MYC	 	 	 	 	
CYTH2	other	 	2	 	 	-1.461	3.84E-19	1.00E-04	ARF1,ARF6,CYTH2,MAP2K1,RAF1	ANXA1,CA2,CCL2,CCND1,CD44,CDKN1A,CRYAB,EMP1,EMP3,ENO1,F3,FOS,HSPB1,IER2,ISG15,JUN,LDHA,LGALS3,NPY,NQO1,OLIG2,PDGFRA,PHLDA1,PLAT,PMP2,TIMP1,TNC,TSC22D1,TXNIP,ZFP36L2	30 (5)	4	MYC	 	 	RAF1	 	 	 	 	 	
ZMIZ1	transcription regulator	 	2	 	 	0.750	3.85E-19	3.09E-02	AR,MYC,SMAD3,ZMIZ1	ASCL1,ATF4,BEX1,CCL2,CD44,CITED1,CLU,CNN3,CRYAB,ELMO1,EMP1,ENO1,EZR,F3,FBXO32,FGFR1,FTH1,GAS1,GFAP,GLRX5,HLA-A,HLA-B,HLA-E,HMGA1,HMOX1,HOPX,ID1,IFI6,JUN,LDHA,LGALS1,MGST3,MT-CO2,NCAM1,NPY,NQO1,OLIG1,PCSK1N,PDGFRA,PDLIM4,PKM,PLAT,RHOA,S100A6,SAT1,SERPINE1,SERPINH1,SFRP1,SIRT2,SMS,SOX2,SOX6,SPP1,TAGLN2,THY1,TIMP1,TMSB10/TMSB4X,TNC,TPM2,TRIP6,VIM,WWTR1,YBX3,ZFP36L1	64 (4)	4	 	GLI1	 	MYC	 	 	 	 	 	
GNAI2	enzyme	 	2	 	 	0.802	4.09E-19	2.31E-02	Akt,ERK,ERK1/2,GNAI2,L-type Calcium Channel,MAPK1,PI3K (complex),SMAD2,SMAD3,SRC,STAT3	APOE,ARC,B2M,BEX1,BEX2,CA2,CCND1,CD63,CHI3L1,CLU,EMP1,ENO1,EZR,F3,FBXO32,GAD1,GAP43,GFAP,GFOD1,GNG2,GSTP1,HLA-B,HLA-C,HLA-E,HMGA1,IFI6,IGFBP7,ISG15,LDHA,LGALS1,LGALS3,MAP2,MT-CO2,MT-ND2,MT2A,NPY,NQO1,OLIG2,PAX6,PDGFRA,PKM,PLAT,PON2,PSME2,RBPJ,S100A6,SOX11,STMN4,TCF4,TIMP1,TMEM158,TPM2,TXNIP,VIM,ZFP36,ZFP36L1	56 (11)	11	AGTR1,BDKRB2,brimonidine,CASR,CCL5,CCR2,CXCR5,Fe2+,lactacystin,nitric oxide,RGS12,RGS4,tert-butyl-hydroquinone,valproic acid	captopril,GABA,glutamyl-Se-methylselenocysteine	 	MAPK1,Rap1	 	 	 	 	 	
NMBR	G-protein coupled receptor	 	2	 	 	0.667	4.17E-19	1.00E-04	MAPK1,NMBR,RAF1	ANXA1,ARC,CA2,CCND1,CD44,CRYAB,EMP3,FOS,GFOD1,GNG2,HLA-B,HLA-C,HLA-E,HMOX1,HSPB1,IER2,IFI6,IFITM3,IGFBP7,ISG15,JUN,LDHA,LGALS1,LGALS3,NPY,NQO1,PHLDA1,PLAT,PSME2,SPP1,TIMP1,TMEM158,TSC22D1,TXNIP,VIM,ZFP36L2	36 (3)	2	memantine	 	 	MAPK1,RAF1	 	 	 	 	 	
CCNE1	transcription regulator	 	2	Activated	 	2.656	4.23E-19	6.90E-03	AR,caspase,CCNE1,CDK1,CDK2,CDKN1B,E2F1,FOXM1,ID2,MYC,NANOG,NPM1,POU5F1,RB1,RBL1,SOX2	ATF4,B2M,BCAN,BEX1,CA2,CCL2,CD44,CD63,CDKN1A,CKB,CLIC1,CNN3,CXCL14,ELMO1,EMP1,ENO1,F3,FBXO32,FTH1,GAP43,GAS1,GFAP,GLRX5,GLUL,HLA-A,HLA-B,HLA-E,HMGA1,HMOX1,HOPX,IFI6,KANK1,LDHA,LGALS3,MAP1B,MAP2,MGST3,MT-CO2,MT2A,NCAM1,NKX2-2,NPC2,NQO1,OLIG2,PCSK1N,PDLIM4,PKM,PLAT,PLLP,RBPJ,S100A13,S100A6,SAT1,SERPINH1,SIRT2,SLC44A1,SMS,SNAP25,SOX10,SOX2,SOX4,SOX6,SPP1,TAGLN2,TCF4,THY1,TMEFF2,TMEM100,TMSB10/TMSB4X,TNR,TRAF4,TRIP6,WWTR1,YBX3,ZFP36L1	75 (16)	16	CAV1,CYP19A1,EDN3,EGF,GRP,IGF1,L-aspartic acid,PDGF BB,pirinixic acid,promegestone,SHH,TF,TP63	AGN194204,alvocidib,BCL2,CAMK2N2,HOXA4,IL6R,iron,mir-34,miR-503-5p (miRNAs w/seed AGCAGCG),NGFR,PPP2R2B,silicon phthalocyanine,vandetanib	 	CDK1,NANOG,SOX2	 	 	 	 	 	
sodium chloride	chemical - endogenous mammalian	 	2	 	 	0.384	4.28E-19	3.23E-02	ERK,ERK1/2,Jnk,MAP2K1/2,MAP2K4,MAPK1,MAPK14,MAPK8,MTORC1,NFAT5,NFKBIA,Nos,P38 MAPK,RELA,SOD2,sodium chloride,SPHK2,STAT1,STK3,TAOK2	ANXA5,APOD,APOE,ARC,BEX1,BEX2,CD44,CRH,ELMO1,EMP1,ENO1,EZR,F3,FOS,FTH1,GAD1,GAP43,GFOD1,GNG2,GSTP1,HLA-A,HLA-C,HMGA1,HMOX1,HSPA8,HSPB1,ID1,IER2,LDHA,LGALS1,LGALS3,MAP2,NKX2-2,NPY,NQO1,NRG1,OLIG2,PAX6,PCDH17,PDE4B,PDGFRA,PDPN,PHLDA1,PKM,PLAT,PRDX6,S100A10,S100A6,SAT1,SFRP1,SPP1,STMN4,SYP,TCF4,TGFB1I1,TMEM158,TMSB10/TMSB4X,TNFRSF12A,TNFRSF1A,WWTR1,ZFP36L1	61 (20)	20	deoxycorticosterone acetate	 	 	ADRA2A,ADRA2B,Angiotensin II receptor type 1,CCL5,CCN2,hemoglobin,MAPK1,mir-34,nitric oxide,Nos,STK3	 	 	 	 	 	
ZIC2	transcription regulator	 	2	 	 	-0.135	4.36E-19	7.00E-04	CTNNB1,GLI1,TCF7L2,ZIC2	ANXA1,APOD,APOE,ARC,ASCL1,BAMBI,CARHSP1,CCN1,CCND1,CHI3L1,CLU,CREB5,EMP1,EZR,FBXO32,FOS,FTH1,GAP43,GFAP,GLUL,IGFBP7,JUN,LGALS1,LHX2,MMP16,MT2A,NCAM1,NPC2,NRG1,OLIG1,OLIG2,PDE4B,PDGFRA,PKM,PLAT,PNISR,RHOA,S100A6,SAT1,SCD5,SERPINE1,SFRP1,SIRT2,SLC44A1,SMS,SOX10,SOX4,SOX6,TIMP1,TMEM100,TMSB15A,TNFRSF12A,TNFRSF1A,TSC22D1,ZFP36	55 (4)	4	MYC,SOX2	decitabine,tazemetostat	 	GLI1,WNT3A	TCF7L2	 	 	 	 	
